id,案件大類型,案件細節類型,主席,調解人,是否成立,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,二元成立,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,mask_all,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件內容_匿名,LANE_1,ROADNAME_1,LANES_1,CAPACITY_1,SPEED_1,LANE_2,ROADNAME_2,LANES_2,CAPACITY_2,SPEED_2,載具1,載具2,受傷,死亡,車損
10600855,B.刑事,交通事故,371000000000000.0,277000000000000.0,成立,3.0,3.0,0.0,37.0,2017.0,10.0,275.0,2017.0,11.0,325.0,0.0,1.0,644.0,590.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,43.66666666666666,45.0,26.0,60.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,271.0,211.0,0.778597786,民國106年5月23日19時35分許，在臺南市北區文賢一路146號前，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致聲請人[姓名]車損、體傷。,0,文賢一路,1.0,1760.0,32.0,0,,,,,機車,機車,1,0,1
10600857,B.刑事,交通事故,371000000000000.0,,聲請人撤回,1.0,2.0,0.0,12.0,2017.0,10.0,275.0,2017.0,10.0,290.0,0.0,1.0,650.0,830.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,38.5,38.5,22.0,55.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年8月15日12時20分許，在臺南市北區小東路與東光路二段口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛營業小客車[車牌]發生車禍,0,小東路,1.0,1860.0,43.0,0,東光路,1.0,1760.0,32.0,機車,營業小客車,0,0,0
10600858,B.刑事,交通事故,371000000000000.0,318000000000000.0,不成立,2.0,3.0,1.0,42.0,2017.0,10.0,275.0,2017.0,11.0,332.0,0.0,1.0,653.0,900.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,43.66666666666666,40.0,32.0,59.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷､車損｡",-1.0,-1.0,-1.0,-1.0,0.0,0.0,,民國106年9月6日11時20分許，在臺南市北區小東路299巷27弄與307弄口，[姓名]騎乘普通重型機車[車牌]與[姓名]騎乘普通重型機車[車牌]發生車禍，致雙方當事人均體傷、車損,1,小東路,1.0,1860.0,43.0,0,,,,,機車,機車,1,0,1
10600859,B.刑事,交通事故,371000000000000.0,264000000000000.0,當事人不到場,2.0,3.0,0.0,59.0,2017.0,10.0,275.0,2017.0,12.0,355.0,0.0,3.0,655.0,880.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,48.66666666666666,40.0,25.0,81.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､對造人二人均體傷｡",-1.0,-1.0,-1.0,-1.0,178.0,142.0,0.797752809,民國106年5月9日16時50分許，在臺南市北區西門路四段與文成一路口，聲請人[姓名]駛自用小客貨車[車牌]與對造人瓦頓、安娜及[姓名]發生車禍，致聲請人[姓名]車損、對造人二人均體傷。,0,西門路,2.0,3920.0,40.0,0,文成一路,1.0,1760.0,32.0,小貨車,行人,1,0,1
10600860,B.刑事,交通事故,371000000000000.0,,不受理,1.0,3.0,0.0,12.0,2017.0,10.0,275.0,2017.0,10.0,290.0,0.0,1.0,659.0,860.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,76.33333333333333,80.0,68.0,81.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人均體傷､聲請人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年4月25日17時32分許，在臺南市北區大港街26號，聲請人[姓名]駛自小客車([車牌]) 與對造人[姓名]騎乘普通重型機車([車牌]) 搭載對造人[姓名] 發生車禍，致對造人均體傷、聲請人[姓名]車損,0,大港街,1.0,1760.0,32.0,0,,,,,自小客車,機車,1,0,1
10600864,B.刑事,交通事故,371000000000000.0,222000000000000.0,成立,1.0,2.0,0.0,1.0,2017.0,10.0,276.0,2017.0,10.0,276.0,1.0,1.0,864.0,840.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,150.0,123.0,0.82,民國106年8月2日11時20分許，在臺南市北區公園南路與富北街口，聲請人[姓名]騎乘普通重型機車[車牌]與第三人[姓名]騎乘普通重型機車[車牌]搭對造人[姓名]發生車禍，致對造人[姓名]體傷。,0,公園南路,2.0,1850.0,37.0,0,富北街,1.0,1760.0,32.0,機車,機車,1,0,0
10600865,B.刑事,交通事故,371000000000000.0,222000000000000.0,成立,1.0,2.0,0.0,1.0,2017.0,10.0,276.0,2017.0,10.0,276.0,1.0,1.0,894.0,900.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,57.5,57.5,55.0,60.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,151.0,124.0,0.821192053,民國106年9月4日12時3分許，在臺南市北區西門路與小北路口，聲請人[姓名]駛營業小客車[車牌]與對造人[姓名]騎乘腳踏車發生車禍，致對造人[姓名]體傷,0,西門路,2.0,3920.0,40.0,0,小北路,1.0,1760.0,32.0,營業小客車,腳踏車,1,0,0
10600868,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,10.0,279.0,2017.0,10.0,292.0,4.0,3.0,560.0,830.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,43.5,43.5,37.0,50.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,392.0,306.0,0.780612245,民國106年8月23日8時25分許，在臺南市北區文成路與育德2路交叉口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人林茂森駛自用小貨車[公司]發生車禍，致聲請人[姓名]車損、體傷,0,文成路,1.0,1760.0,32.0,0,,,,,機車,小貨車,1,0,1
10600869,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,1.0,5.0,1.0,10.0,2017.0,10.0,279.0,2017.0,10.0,292.0,4.0,3.0,564.0,840.0,0.0,0.0,1.0,1.0,3.0,0.6,1.0,1.0,2.0,1.0,0.0,40.2,39.0,11.0,60.0,5.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,238.0,201.0,0.844537815,民國106年9月13日12時55分許，在臺南市北區西門路與長賢街交叉口，[姓名]騎乘普通重型機車[車牌]搭載聲請人[姓名]與對造人[姓名]駛自小客車[車牌]發生車禍，致聲請人[姓名]體傷。,0,西門路,2.0,3920.0,40.0,0,長賢街,1.0,1760.0,32.0,機車,自小客車,1,0,0
10600870,B.刑事,交通事故,371000000000000.0,265000000000000.0,不成立,1.0,3.0,1.0,10.0,2017.0,10.0,279.0,2017.0,10.0,292.0,4.0,3.0,568.0,840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.5,50.5,38.0,63.0,3.0,0.3333333333333333,0.3333333333333333,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,91.0,74.0,0.813186813,民國106年8月4日18時58分許，在臺南市北區西門路與公園路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人李翊明駛[公司]所有[車牌]發生車禍，致雙方當事人均車損、聲請人[姓名]體傷。,0,西門路,2.0,3920.0,40.0,0,公園路,2.0,1850.0,37.0,機車,自小客車,1,0,1
10600872,B.刑事,交通事故,371000000000000.0,3.85e+19,成立,1.0,2.0,0.0,8.0,2017.0,10.0,279.0,2017.0,10.0,290.0,4.0,1.0,1028.0,830.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,77.0,77.0,77.0,77.0,2.0,0.5,0.5,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,248.0,196.0,0.790322581,民國106年5月22日9時24分許，在臺南市東區林森路與崇善路口，聲請人[姓名]騎乘普通輕型機車（[車牌]）與對造人[姓名]駛自小客車（[車牌]）發生車禍，致聲請人[姓名]體傷。,0,林森路,2.0,1850.0,37.0,0,崇善路,1.0,1760.0,32.0,機車,自小客車,1,0,0
10600875,B.刑事,交通事故,371000000000000.0,277000000000000.0,成立,1.0,4.0,1.0,10.0,2017.0,10.0,284.0,2017.0,10.0,297.0,2.0,1.0,648.0,550.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,36.66666666666666,46.0,18.0,46.0,4.0,0.25,0.0,台南,"[時間],在[地點]前,聲請人[人名]騎乘普通重型機車(MAT—3008)因對造人[人名]所飼養之小狗衝出,致聲請人[人名]閃避不及而車損､體傷｡",-1.0,-1.0,-1.0,-1.0,273.0,213.0,0.78021978,民國106年9月27日23時00分許，在臺南市北區文成路757號前，聲請人[姓名]騎乘普通重型機車[車牌]，因對造人[姓名]所飼養之小狗衝出，致聲請人[姓名]閃避不及而車損、體傷。,0,文成路,1.0,1760.0,32.0,0,,,,,機車,其他,1,0,1
10600879,B.刑事,交通事故,371000000000000.0,372000000000000.0,成立,1.0,3.0,1.0,10.0,2017.0,10.0,284.0,2017.0,10.0,297.0,2.0,1.0,675.0,830.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,58.66666666666666,54.0,45.0,77.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,189.0,154.0,0.814814815,民國106年7月7日7時43分許，在臺南市北區公園路與公園路321號，[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致[姓名]車損、體傷,0,公園路,2.0,1850.0,37.0,0,公園路,2.0,1850.0,37.0,機車,機車,1,0,1
10600881,B.刑事,交通事故,371000000000000.0,206000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,10.0,284.0,2017.0,10.0,297.0,2.0,1.0,685.0,840.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.5,33.5,31.0,36.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,164.0,134.0,0.817073171,民國106年7月19日15時5分許，在臺南市北區文成三路與育德路口，聲請人[姓名]騎乘普通重型機車([車牌]) 與對造人[姓名]騎乘普通輕型機車([車牌]) 發生車禍，致聲請人[姓名]體傷,0,文成三路,1.0,1760.0,32.0,0,育德路,1.0,1760.0,32.0,機車,機車,1,0,0
10600882,B.刑事,交通事故,371000000000000.0,372000000000000.0,當事人不到場,3.0,3.0,1.0,30.0,2017.0,10.0,284.0,2017.0,11.0,325.0,2.0,1.0,692.0,880.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,53.66666666666666,60.0,40.0,61.0,3.0,0.0,0.0,新北,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､雙方當事人均車損｡",-1.0,-1.0,-1.0,-1.0,190.0,155.0,0.815789474,民國106年7月22日12時40分許，在臺南市北區文成路與育德三街口，[姓名]駛自小客車[車牌] 與[姓名]駛自小客車[車牌] 發生車禍，致[姓名]體傷、雙方當事人均車損。,0,文成路,1.0,1760.0,32.0,0,育德三街,1.0,1760.0,32.0,自小客車,自小客車,1,0,1
10600883,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,6.0,1.0,10.0,2017.0,10.0,284.0,2017.0,10.0,297.0,2.0,1.0,696.0,860.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.0,2.0,2.0,1.0,0.0,44.333333333333336,43.0,41.0,49.0,6.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人二人及對造人[人名]均體傷,聲請人[人名]及對造人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,393.0,307.0,0.781170483,民國106年6月28日18時00分許，在臺南市北區西門路與公園南路口，[姓名]騎乘普通重型機車[車牌]搭載[姓名]與對造人[姓名]駛自用小客車[車牌]、對造人[姓名]  騙乘普通重型機車[車牌]發生車禍，致[姓名]二人及對造人[姓名]  均體傷，[姓名]及對造人[姓名]   車損。,0,西門路,2.0,3920.0,40.0,0,公園南路,2.0,1850.0,37.0,機車,自小客車,1,0,1
10600886,A.民事,交通事故,371000000000000.0,385000000000000.0,不成立,1.0,2.0,0.0,10.0,2017.0,10.0,284.0,2017.0,10.0,297.0,2.0,1.0,720.0,880.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,33.5,33.5,29.0,38.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,22.0,15.0,0.681818182,民國106年9月17日12時30分許，在臺南市北區文賢路與大港街口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致對造人[姓名]車損,0,文賢路,2.0,1850.0,37.0,0,大港街,1.0,1760.0,32.0,機車,機車,0,0,1
10600887,B.刑事,交通事故,371000000000000.0,3.85e+19,不成立,3.0,6.0,1.0,40.0,2017.0,10.0,284.0,2017.0,12.0,339.0,2.0,1.0,934.0,840.0,0.0,0.0,1.0,0.0,1.0,0.1666666666666666,2.0,3.0,1.0,0.0,0.0,20.0,20.0,18.0,22.0,6.0,0.5,0.1666666666666666,台南,"[時間],在[地點]發生車禍,致對造人二人均體傷､雙方當事人均車損｡",-1.0,-1.0,-1.0,-1.0,249.0,197.0,0.791164659,民國106年7月26日22時30分許，在臺南市北區中華北路二段與文賢路口，聲請人[姓名]駛自小客車[車牌]與對造人[姓名]騎乘對造人[姓名]所有之普通重型機車[車牌]搭載對造人[姓名]發生車禍，致對造人二人均體傷、雙方當事人均車損。,0,中華北路,2.0,1850.0,37.0,0,文賢路,2.0,1850.0,37.0,自小客車,機車,1,0,1
10600891,B.刑事,交通事故,371000000000000.0,,當事人不到場,1.0,2.0,0.0,11.0,2017.0,10.0,284.0,2017.0,10.0,298.0,2.0,2.0,983.0,550.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年7月30日2時0分許，在臺南市北區文成路與育德路口，聲請人[姓名]騎乘普通重型機車([車牌]) 與對造人[姓名]駕駛自小客車([車牌]) 發生車禍，致聲請人[姓名]車損、體傷。,0,文成路,1.0,1760.0,32.0,0,育德路,1.0,1760.0,32.0,機車,自小客車,1,0,1
10600893,B.刑事,交通事故,371000000000000.0,264000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,10.0,289.0,2017.0,10.0,299.0,0.0,3.0,600.0,840.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,67.5,67.5,65.0,70.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,179.0,142.0,0.793296089,民國106年9月14日8時35分許，在臺南市北區長榮路四段58巷，聲請人[姓名]騎乘普通重型機車([車牌]) 與 對造人[姓名]騎乘普通重型機車([車牌]) 發生車禍，致對造人[姓名]車損、體傷,1,長榮路,1.0,3920.0,50.0,0,,,,,機車,機車,1,0,1
10600894,B.刑事,交通事故,371000000000000.0,,當事人不到場,1.0,3.0,0.0,9.0,2017.0,10.0,289.0,2017.0,10.0,299.0,0.0,3.0,612.0,860.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,3.0,0.6666666666666666,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷､對造人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年7月5日15時46分許，在臺南市北區文賢一路115號前，聲請人[姓名]駛自小客車([車牌])與對造人[姓名]騎乘普通重型機車([車牌])搭載對造人[姓名]發生車禍，致雙方當事人均體傷、對造人[姓名]車損,0,文賢一路,1.0,1760.0,32.0,0,,,,,自小客車,機車,1,0,1
10600895,B.刑事,交通事故,371000000000000.0,371000000000000.0,不成立,1.0,4.0,1.0,9.0,2017.0,10.0,289.0,2017.0,10.0,299.0,0.0,3.0,620.0,900.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,1.0,2.0,0.0,0.0,33.75,36.0,17.0,46.0,4.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,239.0,202.0,0.845188285,民國106年6月27日20時50分許，在臺南市北區西門路三段266號前，[姓名]騎乘普通重型機車[車牌]與[姓名]騎乘普通重型機車[車牌]發生車禍，致[姓名]車損、體傷,0,西門路,2.0,3920.0,40.0,0,,,,,機車,機車,1,0,1
10600896,B.刑事,交通事故,371000000000000.0,245000000000000.0,成立,1.0,2.0,0.0,3.0,2017.0,10.0,290.0,2017.0,10.0,292.0,1.0,3.0,500.0,880.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.5,30.5,21.0,40.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､體傷｡",-1.0,-1.0,-1.0,-1.0,139.0,108.0,0.776978417,在臺南市北區海安路三段74巷26號，聲請人[姓名]騎乘普通重型機車([車牌])與對造人[姓名]騎乘普通重型機車([車牌])發生車禍，致雙方當事人均車損、體傷,1,海安路,2.0,1850.0,37.0,0,,,,,機車,機車,1,0,1
10600897,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,3.0,1.0,3.0,2017.0,10.0,290.0,2017.0,10.0,292.0,1.0,3.0,875.0,880.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,54.333333333333336,59.0,39.0,65.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損､雙方當事人均體傷｡",-1.0,-1.0,-1.0,-1.0,394.0,308.0,0.781725888,民國106年6月19日7時06分許，在臺南市永康區尚頂裡正南一街116號前，聲請人[姓名]騎乘普通重型機車([車牌]) 與對造人[姓名]騎乘普通重型機車([車牌]) 發生車禍，致對造人[姓名]車損、雙方當事人均體傷。,0,正南一街,1.0,1860.0,43.0,0,,,,,機車,機車,1,0,1
10600898,A.民事,交通事故,371000000000000.0,,當事人不到場,1.0,2.0,0.0,10.0,2017.0,10.0,291.0,2017.0,10.0,304.0,2.0,1.0,512.0,550.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,53.5,53.5,49.0,58.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年9月27日14時30分許，在臺南市成大醫院門診大樓地下二樓勝利路口，[姓名]駛自小客車[車牌]與[姓名]駛自小客車[車牌]發生車禍，致[姓名]車損,0,勝利路,1.0,3920.0,50.0,0,,,,,自小客車,自小客車,0,0,1
10600900,B.刑事,交通事故,371000000000000.0,277000000000000.0,成立,1.0,4.0,1.0,10.0,2017.0,10.0,291.0,2017.0,10.0,304.0,2.0,1.0,519.0,550.0,0.0,0.0,1.0,1.0,1.0,0.25,2.0,1.0,0.0,1.0,0.0,54.0,53.5,51.0,58.0,4.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,274.0,214.0,0.781021898,民國106年4月15日13時25分許，在臺南市北區文成一路與育德三街口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛自小客貨車[車牌]發生車禍，致聲請人[姓名]體傷、車損。,0,文成一路,1.0,1760.0,32.0,0,育德三街,1.0,1760.0,32.0,機車,小貨車,1,0,1
10600901,B.刑事,交通事故,371000000000000.0,,當事人不到場,2.0,2.0,0.0,15.0,2017.0,10.0,291.0,2017.0,11.0,311.0,2.0,1.0,523.0,590.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年8月11日17時55分許，在臺南市北區東豐路451巷口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致聲請人[姓名]車損、體傷,1,東豐路,2.0,1950.0,46.0,0,,,,,機車,機車,1,0,1
10600902,A.民事,交通事故,371000000000000.0,264000000000000.0,不成立,3.0,4.0,1.0,27.0,2017.0,10.0,291.0,2017.0,11.0,327.0,2.0,3.0,532.0,860.0,0.0,1.0,0.0,0.0,2.0,0.6666666666666666,1.0,0.0,0.0,2.0,0.0,50.0,43.0,38.0,69.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,13.0,8.0,0.615384615,民國106年5月15日17時00分許，在臺南市七股區鹽埕裡176線公路與173甲線路口（附近），[姓名]駛[公司]之大貨車[車牌]上載有挖土機，與對造人[姓名]所駕駛之高空作業車發生車禍，致雙方當事人均車損、對造人[姓名]體傷。,0,,,,,0,,,,,大貨車,重型機具,1,0,1
10600904,B.刑事,交通事故,371000000000000.0,372000000000000.0,成立,2.0,3.0,1.0,15.0,2017.0,10.0,291.0,2017.0,11.0,311.0,2.0,1.0,544.0,880.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,35.666666666666664,34.0,26.0,47.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,192.0,156.0,0.8125,民國106年5月24日9時15分許，在臺南市北區育德路與文成二路，聲請人[姓名]行走時與對造人[姓名]駛自小客車[車牌]發生車禍，致聲請人[姓名]體傷。,0,育德路,1.0,1760.0,32.0,0,文成二路,1.0,1760.0,32.0,行人,自小客車,1,0,0
10600905,B.刑事,交通事故,371000000000000.0,,聲請人撤回,1.0,2.0,0.0,10.0,2017.0,10.0,291.0,2017.0,10.0,304.0,2.0,1.0,547.0,840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年3月4日16時30分許，在臺南市北區長榮路四段31巷口，[姓名]騎乘普通重型機車[車牌]與[姓名]駛自小客車[車牌]發生車禍，致[姓名]車損、體傷。,1,長榮路,1.0,3920.0,50.0,0,,,,,機車,自小客車,1,0,1
10600906,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,10.0,291.0,2017.0,10.0,304.0,2.0,1.0,549.0,860.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.5,55.5,41.0,70.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍致雙方當事人均車損､體傷｡",-1.0,-1.0,-1.0,-1.0,395.0,309.0,0.782278481,民國106年6月13日7時0分許，在臺南市北區和緯路與育德二路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛自小客車[車牌]發生車禍致雙方當事人均車損、體傷。,0,和緯路,1.0,1760.0,32.0,0,育德二路,1.0,1760.0,32.0,機車,自小客車,1,0,1
10600907,B.刑事,交通事故,371000000000000.0,265000000000000.0,不成立,3.0,2.0,0.0,42.0,2017.0,10.0,291.0,2017.0,12.0,348.0,2.0,3.0,551.0,840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.5,23.5,21.0,26.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷､聲請人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,92.0,74.0,0.804347826,民國106年9月9日17時25分許，在臺南市北區開元路與勝利路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致雙方當事人均體傷、聲請人[姓名]車損,0,開元路,3.0,2950.0,46.0,0,勝利路,1.0,3920.0,50.0,機車,機車,1,0,1
10600908,B.刑事,交通事故,371000000000000.0,,聲請人撤回,1.0,2.0,0.0,10.0,2017.0,10.0,291.0,2017.0,10.0,304.0,2.0,1.0,555.0,880.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年4月20日14時15分許，在臺南市北區小東路與前鋒路口，聲請人[姓名]駛自小客貨車([車牌])與對造人[姓名]駛自小客車([車牌])發生車禍，致聲請人[姓名]體傷,0,小東路,1.0,1860.0,43.0,0,前鋒路,1.0,1760.0,32.0,小貨車,自小客車,1,0,0
10600909,B.刑事,交通事故,371000000000000.0,372000000000000.0,成立,2.0,3.0,1.0,20.0,2017.0,10.0,291.0,2017.0,11.0,318.0,2.0,1.0,558.0,880.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,29.33333333333333,21.0,20.0,47.0,3.0,0.0,0.6666666666666666,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷､車損｡",-1.0,-1.0,-1.0,-1.0,193.0,157.0,0.813471503,民國106年8月3日20時10分許，在臺南市北區北門路二段157號，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致雙方當事人均體傷、車損,0,北門路,1.0,1760.0,32.0,0,,,,,機車,機車,1,0,1
